Unnamed: 0,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Scholarship,Average Transportation,Average Free Food,Average Capacity,name,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
744,MCKINLEY PARK,Building & Fixing Things,face_to_face,2,103.0,54.5,41.877899175,0.0,0.0,0.0,51.5,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0065974891109403
745,MCKINLEY PARK,Healthcare,face_to_face,1,15.0,99.0,41.82379913,0.0,0.0,0.0,15.0,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0009607993850883
746,MCKINLEY PARK,Helping Your Community.,face_to_face,8,919.0,22.375,41.81356096125,0.0,0.0,0.0,114.875,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0588649756597489
747,MCKINLEY PARK,Music & Art.,face_to_face,140,10451.0,37.75714285714286,41.8202431,0.0,0.0,0.0,74.65,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.6694209582372534
748,MCKINLEY PARK,Music & Art.,online,2,10.0,9.5,41.826963425,0.0,0.0,0.0,5.0,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0006405329233922
749,MCKINLEY PARK,Nature.,face_to_face,13,115.0,76.84615384615384,41.82379560923077,0.0,0.0,0.0,8.846153846153847,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.007366128619011
750,MCKINLEY PARK,Performance.,face_to_face,4,400.0,49.5,41.82379913,0.0,0.0,0.0,100.0,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0256213169356904
751,MCKINLEY PARK,Reading & Writing.,face_to_face,66,5072.0,18.57575757575757,41.82893007515152,0.0,0.0,0.0,76.84848484848484,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.3248782987445555
752,MCKINLEY PARK,Reading & Writing.,online,1,18.0,99.0,,0.0,0.0,0.0,18.0,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.001152959262106
753,MCKINLEY PARK,Science ,face_to_face,19,55639.0,60.89473684210526,41.82750260368421,0.0,0.0,0.0,2928.368421052632,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,3.5638611324622085
754,MCKINLEY PARK,Sports + Wellness.,face_to_face,405,19620.0,36.5679012345679,41.81733317209876,0.0,0.0,0.0,48.44444444444444,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,1.2567255956956187
755,MCKINLEY PARK,Work + Career ,face_to_face,1,50.0,25.0,41.82379913,0.0,0.0,0.0,50.0,MCKINLEY PARK,15612.0,42327.0,0.648,0.015,0.171,0.157,5.9,14.3,6.0,23.2,31.4,26934.0,46.8,0.0032026646169613
756,MONTCLARE,Academic Support,face_to_face,25,193.0,8.52,41.929319151600005,0.0,0.0,0.0,7.72,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0143750931029346
757,MONTCLARE,Academic Support,online,2,40.0,5.0,41.92109299,0.0,0.0,0.0,20.0,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0029792939073439
758,MONTCLARE,Building & Fixing Things,face_to_face,1,10.0,13.0,41.92109299,0.0,0.0,0.0,10.0,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0007448234768359
759,MONTCLARE,Music & Art.,face_to_face,40,919.0,32.1,41.925552083,0.0,0.0,0.0,22.975,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0684492775212274
760,MONTCLARE,Music & Art.,online,3,44.0,6.0,41.93023554333333,0.0,0.0,0.0,14.666666666666666,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0032772232980783
761,MONTCLARE,Nature.,face_to_face,6,0.0,99.0,41.92110062,0.0,0.0,0.0,0.0,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0
762,MONTCLARE,Reading & Writing.,face_to_face,7,6.0,85.57142857142857,41.92305755857143,0.0,0.0,0.0,0.8571428571428571,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0004468940861015
763,MONTCLARE,Reading & Writing.,online,2,40.0,3.0,41.92109299,0.0,0.0,0.0,20.0,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0029792939073439
764,MONTCLARE,Science ,face_to_face,5,46.0,10.0,41.921097568,0.0,0.0,0.0,9.2,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0034261879934455
765,MONTCLARE,Sports + Wellness.,face_to_face,126,1389.0,21.67460317460317,41.923709265873015,0.0,0.0,0.0,11.023809523809524,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.103455980932519
766,MONTCLARE,Sports + Wellness.,online,7,97.0,5.571428571428571,41.92501122714286,0.0,0.0,0.0,13.857142857142858,MONTCLARE,13426.0,47460.0,0.54,0.045,0.375,0.028,3.8,11.8,4.1,21.0,39.5,28270.0,44.8,0.0072247877253091
767,MORGAN PARK,Academic Support,face_to_face,13,177.0,8.307692307692308,41.699559140000005,0.0,0.0,0.0,13.615384615384617,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0078513129879347
768,MORGAN PARK,Computers.,face_to_face,1,0.0,99.0,41.69219971,0.0,0.0,0.0,0.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0
769,MORGAN PARK,Healthcare,face_to_face,1,10.0,5.0,41.68379974,0.0,0.0,0.0,10.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.000443577004968
770,MORGAN PARK,Helping Your Community.,face_to_face,3,0.0,22.666666666666668,41.68866094,0.0,0.0,0.0,0.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0
771,MORGAN PARK,Music & Art.,face_to_face,133,99112515.0,26.827067669172934,41.68836103082707,0.0,0.0,0.0,745206.8796992481,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,4396.403255855216
772,MORGAN PARK,Music & Art.,online,1,139.0,18.0,,0.0,0.0,0.0,139.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.006165720369056
773,MORGAN PARK,Nature.,face_to_face,11,300.0,99.0,41.687454226363634,0.0,0.0,0.0,27.272727272727277,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0133073101490418
774,MORGAN PARK,Performance.,face_to_face,5,400.0,52.6,41.685340116,0.0,0.0,0.0,80.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0177430801987224
775,MORGAN PARK,Reading & Writing.,face_to_face,29,822.0,80.86206896551724,41.690413773793104,0.0,0.0,0.0,28.344827586206897,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0364620298083747
776,MORGAN PARK,Reading & Writing.,online,1,4.0,8.0,,0.0,0.0,0.0,4.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0001774308019872
777,MORGAN PARK,Social Studies ,face_to_face,2,30.0,22.0,41.69150162,0.0,0.0,0.0,15.0,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,0.0013307310149041
778,MORGAN PARK,Sports + Wellness.,face_to_face,3110,45830.0,46.46334405144695,41.68410217039871,0.0,0.0,0.0,14.736334405144694,MORGAN PARK,22544.0,56886.0,0.027,0.667,0.287,0.004,1.0,11.6,10.6,6.3,40.3,34946.0,37.0,2.03291341376863
779,MOUNT GREENWOOD,Academic Support,face_to_face,28,330.0,6.571428571428571,41.69364084357143,0.0,0.0,0.0,11.785714285714286,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0172838212957628
780,MOUNT GREENWOOD,Academic Support,online,1,184139.0,99.0,,0.0,0.0,0.0,184139.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,9.64431990781962
781,MOUNT GREENWOOD,Building & Fixing Things,face_to_face,15,110.0,32.4,41.69156138066667,0.0,0.0,0.0,7.333333333333333,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0057612737652542
782,MOUNT GREENWOOD,Food.,online,8,110.0,87.375,41.69192170875,0.0,0.0,0.0,13.75,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0057612737652542
783,MOUNT GREENWOOD,Healthcare,face_to_face,1,25.0,71.0,41.69100189,0.0,0.0,0.0,25.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0013093804011941
784,MOUNT GREENWOOD,Helping Your Community.,online,3,36.0,50.0,41.69100189,0.0,0.0,0.0,12.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0018855077777195
785,MOUNT GREENWOOD,Music & Art.,face_to_face,256,406247.0,32.55859375,41.69624458476562,0.0,0.0,0.0,1586.90234375,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,21.277274393756876
786,MOUNT GREENWOOD,Music & Art.,online,12,2364.0,69.33333333333333,41.69263712333333,0.0,0.0,0.0,197.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.1238150107369192
787,MOUNT GREENWOOD,Nature.,face_to_face,12,72.0,68.5,41.69161828166667,0.0,0.0,0.0,6.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0037710155554391
788,MOUNT GREENWOOD,Nature.,online,2,40.0,6.0,41.69836044,0.0,0.0,0.0,20.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0020950086419106
789,MOUNT GREENWOOD,Performance.,face_to_face,2,115.0,25.5,41.69470024,0.0,0.0,0.0,57.5,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0060231498454931
790,MOUNT GREENWOOD,Performance.,online,1,15.0,99.0,41.69100189,0.0,0.0,0.0,15.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0007856282407164
791,MOUNT GREENWOOD,Reading & Writing.,face_to_face,139,1717.0,21.323741007194243,41.69586228676259,0.0,0.0,0.0,12.352517985611511,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0899282459540145
792,MOUNT GREENWOOD,Reading & Writing.,online,5,1876.0,80.0,41.69100189,0.0,0.0,0.0,375.2,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0982559053056093
793,MOUNT GREENWOOD,Science ,face_to_face,8,65.0,29.25,41.69614458125,0.0,0.0,0.0,8.125,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0034043890431048
794,MOUNT GREENWOOD,Science ,online,3,60.0,6.0,41.69836044,0.0,0.0,0.0,20.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0031425129628659
795,MOUNT GREENWOOD,Social Studies ,face_to_face,3,1930.0,99.0,41.79766719,0.0,0.0,0.0,643.3333333333334,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.1010841669721887
796,MOUNT GREENWOOD,Social Studies ,online,1,12.0,99.0,41.69100189,0.0,0.0,0.0,12.0,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0006285025925731
797,MOUNT GREENWOOD,Sports + Wellness.,face_to_face,323,22649.0,35.57275541795666,41.69212316321982,0.0,0.0,0.0,70.12074303405572,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,1.1862462682658566
798,MOUNT GREENWOOD,Sports + Wellness.,online,52,729.0,90.1153846153846,41.691709442884616,0.0,0.0,0.0,14.01923076923077,MOUNT GREENWOOD,19093.0,80505.0,0.072,0.052,0.86,0.007,2.1,5.8,4.4,4.7,38.3,41850.0,30.1,0.0381815324988215
799,NEAR NORTH SIDE,Academic Support,face_to_face,33,641.0,9.151515151515152,41.8986232669697,3.0303030303030303,0.0,0.0,19.424242424242426,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0079643158888723
800,NEAR NORTH SIDE,Academic Support,online,31,415.0,35.645161290322584,41.89235490322581,0.0,0.0,0.0,13.387096774193548,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0051563043586302
801,NEAR NORTH SIDE,Building & Fixing Things,online,2,35.0,11.5,41.89219284,0.0,0.0,0.0,17.5,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0004348690422941
802,NEAR NORTH SIDE,Computers.,face_to_face,3,1025.0,17.0,41.89738083,33.333333333333336,0.0,0.0,341.6666666666667,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0127354505243278
803,NEAR NORTH SIDE,Food.,face_to_face,3,175.0,25.666666666666668,41.89661916333333,33.333333333333336,0.0,0.0,58.333333333333336,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0021743452114706
804,NEAR NORTH SIDE,Food.,online,4,85.0,10.25,41.8948106775,0.0,0.0,0.0,21.25,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0010561105312857
805,NEAR NORTH SIDE,Healthcare,face_to_face,8,55.0,56.625,41.90376091375,0.0,0.0,0.0,6.875,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0006833656378907
806,NEAR NORTH SIDE,Helping Your Community.,face_to_face,9,928.0,44.888888888888886,41.90095096333333,0.0,0.0,0.0,103.11111111111111,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0115302420356841
807,NEAR NORTH SIDE,Helping Your Community.,online,3,60.0,99.0,41.89219284,0.0,0.0,0.0,20.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0007454897867899
808,NEAR NORTH SIDE,Math,face_to_face,5,2700.0,17.2,41.90169678,0.0,0.0,0.0,540.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0335470404055464
809,NEAR NORTH SIDE,Music & Art.,face_to_face,144,5703.0,51.36111111111112,41.89908031907801,1.3888888888888888,0.0,0.0,39.60416666666666,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0708588042343819
810,NEAR NORTH SIDE,Music & Art.,online,130,2177.0,18.06153846153846,41.89277775061538,0.0,0.0,0.0,16.746153846153845,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0270488544306943
811,NEAR NORTH SIDE,Nature.,face_to_face,41,141.0,93.95121951219512,41.899585059,0.0,0.0,0.0,3.4390243902439024,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0017519009989563
812,NEAR NORTH SIDE,Nature.,online,2,40.0,7.5,41.89219284,0.0,0.0,0.0,20.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0004969931911932
813,NEAR NORTH SIDE,Performance.,face_to_face,7,835.0,31.714285714285715,41.89636993428571,14.285714285714286,0.0,0.0,119.28571428571428,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0103747328661597
814,NEAR NORTH SIDE,Performance.,online,2,30.0,9.5,41.89219284,0.0,0.0,0.0,15.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0003727448933949
815,NEAR NORTH SIDE,Reading & Writing.,face_to_face,55,440.0,74.05454545454545,41.90092715666666,0.0,0.0,0.0,8.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.005466925103126
816,NEAR NORTH SIDE,Reading & Writing.,online,2,20.0,99.0,41.89219284,0.0,0.0,0.0,10.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0002484965955966
817,NEAR NORTH SIDE,Science ,face_to_face,4,402.0,52.5,41.89021778,50.0,0.0,0.0,100.5,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0049947815714924
818,NEAR NORTH SIDE,Science ,online,12,250.0,8.25,41.89219284,0.0,0.0,0.0,20.83333333333333,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.003106207444958
819,NEAR NORTH SIDE,Sports + Wellness.,face_to_face,726,10800.0,28.443526170798897,41.89943730075862,0.5509641873278237,0.0,0.0,14.87603305785124,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.1341881616221857
820,NEAR NORTH SIDE,Sports + Wellness.,online,225,4212.0,41.4,41.89422449786667,0.0,0.0,0.0,18.72,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0523333830326524
821,NEAR NORTH SIDE,Teaching,online,1,20.0,10.0,41.89219284,0.0,0.0,0.0,20.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0002484965955966
822,NEAR NORTH SIDE,Work + Career ,face_to_face,3,117.0,73.66666666666667,41.899993896666665,0.0,0.0,0.0,39.0,NEAR NORTH SIDE,80484.0,76290.0,0.049,0.108,0.721,0.101,2.1,10.3,2.7,1.9,22.1,104139.0,9.4,0.0014537050842403
823,NEAR SOUTH SIDE,Academic Support,face_to_face,26,342.0,6.115384615384615,41.85716013038461,0.0,0.0,0.0,13.153846153846152,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0159887798036465
824,NEAR SOUTH SIDE,Building & Fixing Things,face_to_face,1,15.0,18.0,41.86759949,0.0,0.0,0.0,15.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0007012622720897
825,NEAR SOUTH SIDE,Digital Media.,face_to_face,1,20.0,17.0,41.86506653,0.0,100.0,0.0,20.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0009350163627863
826,NEAR SOUTH SIDE,Healthcare,face_to_face,6,85.0,99.0,41.85762024,0.0,0.0,0.0,14.166666666666666,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0039738195418419
827,NEAR SOUTH SIDE,Helping Your Community.,face_to_face,4,56.0,18.0,41.8666410475,0.0,0.0,0.0,14.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0026180458158017
828,NEAR SOUTH SIDE,Music & Art.,face_to_face,121,4748.0,57.20661157024794,41.857857540578514,0.0,0.0,0.0,39.239669421487605,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.2219728845254792
829,NEAR SOUTH SIDE,Music & Art.,online,1,15.0,6.0,41.85763931,0.0,0.0,0.0,15.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0007012622720897
830,NEAR SOUTH SIDE,Nature.,face_to_face,81,3226.0,85.14814814814815,41.86104791197531,0.0,0.0,0.0,39.82716049382716,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.150818139317438
831,NEAR SOUTH SIDE,Performance.,face_to_face,2,200.0,49.5,41.85839844,0.0,0.0,0.0,100.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0093501636278634
832,NEAR SOUTH SIDE,Reading & Writing.,face_to_face,42,1972.0,49.40476190476191,41.85725185119048,0.0,0.0,0.0,46.95238095238095,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0921926133707339
833,NEAR SOUTH SIDE,Science ,face_to_face,8,27.0,17.75,41.86636877375,25.0,0.0,0.0,3.375,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0012622720897615
834,NEAR SOUTH SIDE,Social Studies ,face_to_face,1,20.0,17.0,41.86506653,0.0,100.0,0.0,20.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0009350163627863
835,NEAR SOUTH SIDE,Sports + Wellness.,face_to_face,558,8685.0,46.70967741935484,41.85819142750896,0.0,0.0,0.0,15.564516129032258,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.4060308555399719
836,NEAR SOUTH SIDE,Sports + Wellness.,online,42,730.0,68.76190476190476,41.857728595,0.0,0.0,0.0,17.38095238095238,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0341280972417017
837,NEAR SOUTH SIDE,Teaching,face_to_face,2,10.0,38.5,41.856746675,0.0,0.0,0.0,5.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0004675081813931
838,NEAR SOUTH SIDE,Work + Career ,face_to_face,2,14.0,18.0,41.86566544,0.0,0.0,0.0,7.0,NEAR SOUTH SIDE,21390.0,75995.0,0.056,0.281,0.481,0.155,1.3,8.1,0.7,4.8,22.0,88784.0,10.2,0.0006545114539504
839,NEAR WEST SIDE,Academic Support,face_to_face,90,6616.0,50.22222222222222,41.87378060988889,4.444444444444445,1.1111111111111112,0.0,73.5111111111111,NEAR WEST SIDE,54881.0,62770.0,0.092,0.315,0.42,0.146,4.5,16.5,6.2,6.1,21.9,59635.0,27.1,0.1205517392175798
840,NEAR WEST SIDE,Academic Support,online,10,100.0,6.4,41.88256874299999,0.0,0.0,0.0,10.0,NEAR WEST SIDE,54881.0,62770.0,0.092,0.315,0.42,0.146,4.5,16.5,6.2,6.1,21.9,59635.0,27.1,0.0018221242324301
841,NEAR WEST SIDE,Building & Fixing Things,face_to_face,5,147.0,32.0,41.87239609,0.0,0.0,0.0,29.4,NEAR WEST SIDE,54881.0,62770.0,0.092,0.315,0.42,0.146,4.5,16.5,6.2,6.1,21.9,59635.0,27.1,0.0026785226216723
842,NEAR WEST SIDE,Computers.,face_to_face,16,347.0,23.8125,41.8765752325,0.0,0.0,0.0,21.6875,NEAR WEST SIDE,54881.0,62770.0,0.092,0.315,0.42,0.146,4.5,16.5,6.2,6.1,21.9,59635.0,27.1,0.0063227710865326
843,NEAR WEST SIDE,Customer/Human Service,face_to_face,1,0.0,17.0,41.88601685,100.0,0.0,0.0,0.0,NEAR WEST SIDE,54881.0,62770.0,0.092,0.315,0.42,0.146,4.5,16.5,6.2,6.1,21.9,59635.0,27.1,0.0
